  CupyParallelSystem,  20000000,    0.2470,    0.0038,    0.0000,      0.00
  CupyParallelSystem,  40000000,    0.4931,    0.0040,    0.0000,      0.00
  CupyParallelSystem,  50000000,    0.6164,    0.0039,    0.0000,      0.00
  CupyParallelSystem,  10000000,    0.2135,    0.0077,    0.0000,      0.12
  CupyParallelSystem,  20000000,    0.2906,    0.1370,    0.0000,      0.01
  CupyParallelSystem,  40000000,    0.5721,    0.3174,    0.0000,      0.00
  CupyParallelSystem,  50000000,    0.7146,    0.5506,    0.0000,      0.00
  CupyParallelSystem,  10000000,    0.1103,    0.0003,    0.0000,      0.05
  CupyParallelSystem,  20000000,    0.1725,    0.0004,    0.0000,      0.02
  CupyParallelSystem,  40000000,    0.3393,    0.0004,    0.0000,      0.00
  CupyParallelSystem,  50000000,    0.4234,    0.0005,    0.0000,      0.00
  CupyParallelSystem,  10000000,    0.1384,    0.0005,    0.0000,      0.01
  CupyParallelSystem,  20000000,    0.2244,    0.0005,    0.0000,      0.07
  CupyParallelSystem,  40000000,    0.3443,    0.0006,    0.0000,      0.02
  CupyParallelSystem,  50000000,    0.4253,    0.0006,    0.0000,      0.00
  CupyParallelSystem,  40000000,    0.3991,    0.0007,    0.0000,      0.10
  CupyParallelSystem,   5000000,    0.0749,    0.0022,    0.0000,      0.04
  CupyParallelSystem,   5000000,    0.0429,    0.0004,    0.0000,      0.05
  CupyParallelSystem,   1250000,    0.0139,    0.0004,    0.0000,      0.00
  CupyParallelSystem,   2500000,    0.0234,    0.0004,    0.0000,      0.05
  CupyParallelSystem,   5000000,    0.0383,    0.0004,    0.0000,      0.01
  CupyParallelSystem,  10000000,    0.0776,    0.0004,    0.0000,      0.05
  CupyParallelSystem,   1250000,    0.0219,    0.0011,    0.0000,      0.04
  CupyParallelSystem,   2500000,    0.0376,    0.0014,    0.0000,      0.03
  CupyParallelSystem,   5000000,    0.0633,    0.0022,    0.0000,      0.05
  CupyParallelSystem,  10000000,    0.1043,    0.0036,    0.0000,      0.07
  CupyParallelSystem,  10000000,    0.1382,    0.0038,    0.0000,      0.06
  CupyParallelSystem,  10000000,    0.0686,    0.0005,    0.0000,      0.05
  CupyParallelSystem,  10000000,    0.1321,    0.0038,    0.0000,      0.09
  CupyParallelSystem,  10000000,    0.0507,    0.0009,    0.0000,      0.00
